p_lat,p_long,num_pickups,total_revenue,average_passinger
40.7233,-73.9882,154,1915.5,1.668831169
40.7319,-73.9841,154,2035.5,1.701298701
40.7552,-73.9651,154,1854.5,1.467532468
40.7561,-73.9728,154,2261.5,1.480519481
40.755,-73.9845,154,1611,1.61038961
40.7416,-74.0039,154,1799.5,1.792207792
40.7396,-73.9868,154,1789.5,1.681818182
40.7481,-74.0039,154,1756.5,1.857142857
40.7675,-73.9826,154,1970.5,1.681818182
40.7301,-73.9897,154,2015.5,2.162337662
40.7081,-73.9399,154,1956,2.006493506
40.7591,-73.9958,154,2137,1.779220779
40.7255,-73.9869,154,1925.5,1.850649351
40.7311,-74.0068,154,2107,1.590909091
40.7381,-73.9808,154,1901.5,1.935064935
40.7466,-73.9901,154,2037,1.720779221
40.7717,-73.9563,154,1825.5,1.74025974
40.7415,-74.0069,154,1869,1.525974026
40.7641,-73.9849,154,1993,1.87012987
40.7522,-73.9776,154,1747,1.564935065
40.7563,-73.9673,154,2045.5,1.974025974
40.7238,-73.9791,154,1826,1.987012987
40.743,-73.9931,154,2232,1.649350649
40.7562,-73.9899,154,1667,1.655844156
40.7621,-73.9682,154,2093,1.532467532
40.7615,-73.9794,154,1865.5,1.753246753
40.7341,-73.9995,154,1946,1.844155844
40.7237,-73.988,154,1905.5,1.727272727
40.7638,-73.9851,154,2246.5,1.785714286
40.7374,-74.0005,154,1894,1.876623377
40.7607,-73.9948,154,2263.5,1.779220779
40.6845,-73.992,154,2155.5,1.681818182
40.7667,-73.9672,154,1735,1.623376623
40.7609,-73.9835,154,1704.5,1.376623377
40.7519,-73.9774,154,1771.5,1.649350649
40.725,-73.9902,154,1912,1.896103896
40.7569,-73.9828,154,2141.27,1.753246753
40.7608,-73.9834,154,1705,1.571428571
40.7602,-73.984,154,1882,1.668831169
40.7352,-73.9902,154,1904,1.883116883
40.7574,-73.9694,154,1969.5,1.707792208
40.7379,-73.9924,154,1821,1.577922078
40.7486,-73.9882,154,2099.5,2.012987013
40.7639,-73.9962,154,1851,1.746753247
40.7379,-73.9879,154,1867,1.87012987
40.761,-73.9945,154,1813.5,1.701298701
40.7649,-73.9843,154,1943.5,1.603896104
40.7422,-74.0063,154,1928.5,2
40.7241,-73.991,154,2190.5,1.571428571
40.7559,-73.9866,154,1898,1.772727273
40.7211,-73.9892,154,2059.5,1.792207792
40.7629,-73.9896,154,2173,1.636363636
40.7278,-73.9931,154,1689.5,1.772727273
40.727,-73.9836,154,1842,1.772727273
40.72,-73.9554,154,2017.5,1.714285714
40.7451,-73.9987,154,2067,1.798701299
40.7333,-74.0024,154,2002,1.487012987
40.7171,-73.9954,154,2106,1.61038961
40.7212,-73.9939,154,2068.5,1.545454545
40.7242,-73.9879,154,2001.5,1.818181818
40.7666,-73.9672,154,1722,1.525974026
40.7258,-73.9904,154,1637,1.779220779
40.7478,-73.9864,154,1806.5,2.071428571
40.7277,-74.0031,154,1779,1.766233766
40.647,-73.7893,154,6428,1.688311688
40.7533,-73.9746,154,1871,1.474025974
40.7527,-73.9729,154,1945.5,1.642857143
40.7479,-74.0045,154,2237.5,1.876623377
40.7347,-74.0002,154,1720,1.837662338
40.7328,-73.9862,154,1843,1.766233766
40.7584,-73.9925,154,2228,1.62987013
40.7359,-73.9978,154,1633.5,1.37012987
40.7792,-73.9509,154,1676,1.779220779
40.6471,-73.7901,154,6770.5,1.720779221
40.779,-73.954,154,1578.5,1.623376623
40.7496,-73.9775,154,2083,1.558441558
40.7439,-74.0072,154,1734.5,1.850649351
40.7435,-73.9799,154,1837.5,1.922077922
40.7144,-73.9995,154,1760.5,1.623376623
40.7297,-73.9915,154,2107.5,1.642857143
40.7422,-73.9849,154,1625,1.935064935
40.7641,-73.9922,153,1967.5,1.620915033
40.7434,-73.9881,153,1749.5,1.954248366
40.7416,-74.004,153,2078,1.614379085
40.7288,-73.9882,153,2053.5,1.699346405
40.7553,-73.9839,153,1561,1.725490196
40.7301,-73.9911,153,2040.5,1.947712418
40.7458,-74.0056,153,1815,1.875816993
40.7215,-73.9875,153,1905.5,1.732026144
40.7296,-74.002,153,1951,1.68627451
40.7596,-73.9855,153,2026,1.699346405
40.7605,-73.9898,153,2096,1.888888889
40.7382,-73.9881,153,1958.5,1.934640523
40.7181,-74.0001,153,2238.5,1.660130719
40.7817,-73.949,153,2048,1.464052288
40.7449,-73.9951,153,1841,1.712418301
40.756,-73.9728,153,1932,1.803921569
40.7771,-73.9521,153,1789,1.60130719
40.7487,-73.9875,153,2192.5,1.653594771
40.7727,-73.9556,153,1825.5,1.797385621
40.7227,-73.9876,153,1981,1.843137255
40.683,-73.9766,153,2546,1.705882353
40.7264,-73.986,153,1837.5,1.725490196
40.7506,-74.0034,153,2198,1.790849673
40.7281,-73.9879,153,1800.5,2.039215686
40.7422,-73.9828,153,1590,1.85620915
40.7477,-74.0005,153,1515,1.758169935
40.7942,-73.9723,153,2018.5,1.934640523
40.7303,-74.0025,153,1808.5,1.869281046
40.7292,-73.9781,153,1862.5,1.986928105
40.739,-73.9836,153,1692,1.869281046
40.7432,-73.9926,153,1854.5,1.862745098
40.7383,-73.9834,153,1821,1.718954248
40.741,-73.9788,153,1716,1.673202614
40.744,-73.9857,153,2073,1.810457516
40.7352,-73.9984,153,1787.5,1.843137255
40.7465,-73.9939,153,2186,1.633986928
40.7329,-74.0064,153,1989,1.633986928
40.7562,-73.9873,153,1819.5,1.640522876
40.7774,-73.9523,153,1781.5,1.490196078
40.7366,-74.0058,153,2011,1.816993464
40.7716,-73.9564,153,1900.5,1.784313725
40.7221,-73.9967,153,1865.5,1.993464052
40.726,-74.0075,153,1843,1.738562092
40.7204,-73.9942,153,1971,1.745098039
40.7639,-73.9588,153,1689.5,1.660130719
40.7292,-73.992,153,2260.5,1.849673203
40.7288,-73.9903,153,1907.5,1.784313725
40.7594,-73.9955,153,1996.5,1.745098039
40.7413,-73.9927,153,1536.5,1.921568627
40.7505,-73.987,153,1926,1.869281046
40.7195,-73.9605,153,2186,1.490196078
40.7555,-73.9873,153,2001,1.816993464
40.7717,-73.9532,153,1724,1.594771242
40.7431,-73.9802,153,1913.5,1.803921569
40.7655,-73.9838,153,2109.5,1.725490196
40.7832,-73.9785,153,2062.5,1.653594771
40.7146,-73.9612,153,1772.5,1.54248366
40.7203,-74.0102,153,2156.5,1.934640523
40.7574,-73.9895,153,2179,1.751633987
40.7597,-73.9914,153,2119.5,1.732026144
40.723,-73.9796,153,1730,1.614379085
40.7718,-73.9825,153,1948,1.875816993
40.7446,-73.9952,153,1859,1.647058824
40.7628,-73.9968,153,2034.5,1.562091503
40.745,-73.9915,153,1839.5,1.764705882
40.7339,-74.0025,153,1816.5,1.679738562
40.7278,-73.9946,153,1721.5,1.751633987
40.7196,-73.9901,153,1814,1.673202614
40.7437,-73.9959,153,2061,1.764705882
40.7372,-74.0008,153,1844,1.516339869
40.7493,-73.9883,153,2009,1.522875817
40.7185,-73.9571,153,1848.5,1.647058824
40.7314,-74.0066,153,2171,1.888888889
40.7618,-73.9863,153,2043.5,1.594771242
40.751,-74.0018,153,1686,1.738562092
40.7574,-73.9696,153,2096.5,1.640522876
40.7442,-73.9855,153,1952.5,1.751633987
40.7687,-73.9853,153,1738,1.862745098
40.7453,-73.9982,153,1989.5,1.614379085
40.7483,-73.9763,153,1646.05,1.745098039
40.7558,-73.9707,153,1902.5,1.60130719
40.7628,-73.9722,153,1672.5,1.91503268
40.72,-73.999,153,1719,1.620915033
40.7541,-73.9692,153,1784,1.712418301
40.7593,-73.9848,153,1724,1.699346405
40.7648,-73.9961,153,1903,1.647058824
40.6848,-73.9778,153,2345,1.921568627
40.7358,-73.9896,153,1955.5,1.823529412
40.7686,-73.9556,153,1654,1.562091503
40.7209,-74.0042,153,2469,1.62745098
40.7618,-73.979,153,1872.5,1.901960784
40.7217,-73.9841,153,2019,1.823529412
40.7264,-74.0021,153,1824.5,1.732026144
40.7567,-73.9895,153,1982,1.418300654
40.7456,-73.9909,153,1887,1.562091503
40.7294,-73.9778,153,1931.5,1.810457516
40.7347,-73.9861,153,1689,1.68627451
40.7568,-73.9828,153,2034.5,1.784313725
40.7398,-73.9951,153,1842.5,1.797385621
40.7588,-73.9894,153,1967,1.843137255
40.7446,-74.0066,153,1752.5,1.895424837
40.7311,-73.9995,152,1884,1.605263158
40.7334,-74.0042,152,1672,1.651315789
40.7413,-73.9865,152,1277,1.486842105
40.738,-73.9808,152,1675,1.907894737
40.7515,-73.9709,152,2011,1.802631579
40.7143,-73.9651,152,2186.5,1.914473684
40.7621,-73.9789,152,2281,1.717105263
40.7351,-73.99,152,1773,1.723684211
40.7219,-73.9582,152,2393,1.723684211
40.7605,-73.9852,152,1960,1.697368421
40.7088,-74.0026,152,2110.5,1.723684211
40.7522,-73.9861,152,1765,1.539473684
40.7256,-73.9949,152,1842.5,1.677631579
40.7611,-73.9639,152,1945,1.75
40.8042,-73.9556,152,1909.5,1.848684211
40.7503,-73.9919,152,2043.5,1.493421053
40.7277,-73.991,152,1851,1.756578947
40.7189,-74.005,152,2176,1.631578947
40.7403,-73.9865,152,1721.5,1.671052632
40.7247,-73.9941,152,1920.5,1.664473684
40.7307,-73.9863,152,2050.5,1.717105263
40.7414,-74.0084,152,1893,2.302631579
40.7686,-73.9554,152,1968,1.486842105
40.7789,-73.9539,152,1680.5,1.677631579
40.7513,-73.9712,152,1959.5,1.625
40.7776,-73.9488,152,2027,1.447368421
40.7423,-73.9807,152,1668.5,1.940789474
40.7262,-73.9838,152,1677,1.947368421
40.7234,-73.9912,152,2001,1.671052632
40.7427,-73.993,152,1964,1.809210526
40.7589,-73.9888,152,2502.5,1.638157895
40.7345,-73.9908,152,1867.5,1.861842105
40.7114,-73.9471,152,1646.5,1.875
40.7279,-74.0017,152,1987.5,1.901315789
40.7602,-73.9915,152,2005,1.888157895
40.7617,-73.9791,152,1962,1.447368421
40.7673,-73.9861,152,1816.5,1.828947368
40.7521,-73.9932,152,2077,1.802631579
40.7511,-73.987,152,1791.5,1.894736842
40.7627,-73.9821,152,2105.5,1.802631579
40.7436,-73.9922,152,1731,1.743421053
40.7242,-73.9976,152,2123,1.611842105
40.7453,-73.9987,152,2036.5,1.565789474
40.7544,-73.9688,152,1916,1.875
40.7317,-74.0067,152,1899.5,1.559210526
40.7205,-73.9897,152,1821.5,1.934210526
40.7637,-73.9814,152,1887.5,1.625
40.7271,-73.989,152,1732,1.605263158
40.7472,-73.9897,152,2467.5,1.736842105
40.7605,-73.9838,152,1883,1.526315789
40.7466,-74.0012,152,2070.5,1.578947368
40.714,-73.99,152,2210.5,1.664473684
40.6837,-73.9771,152,2506.5,1.855263158
40.7229,-73.9857,152,2005.5,1.565789474
40.7461,-73.9943,152,1997.25,1.598684211
40.7593,-73.9845,152,2104.5,1.618421053
40.7362,-73.9978,152,1946.5,1.407894737
40.7251,-73.9814,152,1893,1.625
40.7575,-73.9899,152,2239,1.809210526
40.7392,-74.0027,152,1976,1.835526316
40.7243,-73.985,152,2004,1.868421053
40.7146,-73.9903,152,2084,1.598684211
40.778,-73.9517,152,1786.5,1.671052632
40.7487,-73.9924,152,2073.5,1.835526316
40.7654,-73.9874,152,2060.05,1.789473684
40.77,-73.864,152,4654.5,1.611842105
40.7648,-73.9842,152,1855.5,1.684210526
40.7221,-73.992,152,1712,1.546052632
40.7223,-73.9858,152,1962.5,1.776315789
40.7572,-73.9717,152,2071.5,1.565789474
40.7163,-74.0092,152,2211.5,1.638157895
40.769,-73.985,152,1824.5,1.598684211
40.7276,-74.0033,152,1885,1.598684211
40.7478,-73.9875,152,1966,2
40.7588,-73.9893,152,2062,2.019736842
40.7578,-73.9857,152,1644,1.717105263
40.7197,-73.9878,152,2201.5,1.690789474
40.7243,-73.9929,152,1707,1.690789474
40.7357,-74.0007,152,1733.5,1.730263158
40.6805,-73.9947,152,1984.5,1.493421053
40.74,-73.9822,152,1750,1.940789474
40.7526,-73.9931,152,2046.5,1.644736842
40.7443,-73.9956,152,2131.5,1.776315789
40.7559,-73.9865,152,1936,1.717105263
40.7403,-73.9905,152,1565.5,1.848684211
40.7392,-74.0028,152,1970.5,1.782894737
40.7635,-73.9736,152,1650,1.848684211
40.7277,-73.9914,152,1772.5,1.513157895
40.7585,-73.966,152,1583,1.506578947
40.7637,-73.985,152,2116.5,1.730263158
40.777,-73.9525,152,2034,1.631578947
40.7739,-73.8731,152,3904.5,1.907894737
40.7685,-73.9557,152,1472,1.809210526
40.751,-73.991,152,1987,1.644736842
40.7288,-73.9846,152,1863,1.631578947
40.7281,-73.9988,152,1810,2.032894737
40.756,-73.9727,152,2072.5,1.664473684
40.7503,-74.0022,152,1817,1.973684211
40.7267,-73.9957,152,1847,1.651315789
40.7332,-73.9812,151,1836.5,1.874172185
40.7274,-74.0008,151,2019.5,1.662251656
40.7499,-73.995,151,2075,1.847682119
40.7305,-73.9893,151,1937,1.821192053
40.7377,-73.9975,151,2036.5,1.662251656
40.6467,-73.7785,151,8036.5,1.920529801
40.7347,-73.99,151,1972.5,1.662251656
40.73,-74.0023,151,2069.5,1.761589404
40.7561,-73.9832,151,2033,1.582781457
40.7719,-73.9829,151,1777,1.741721854
40.7416,-73.9782,151,1542.5,1.635761589
40.7716,-73.9821,151,1671,1.754966887
40.7144,-73.9613,151,2001.5,1.768211921
40.7267,-74.0001,151,1814,1.602649007
40.7442,-73.9879,151,1610,1.715231788
40.7444,-73.9809,151,1579.5,1.768211921
40.7701,-73.9575,151,1943,1.569536424
40.7222,-73.9863,151,2041.5,1.98013245
40.7625,-73.972,151,1548.5,1.503311258
40.7553,-73.9913,151,2206,1.721854305
40.7391,-74.0029,151,1828,1.748344371
40.7833,-73.9744,151,2261.5,1.715231788
40.7653,-73.9838,151,2062,1.761589404
40.7622,-73.9937,151,2069.5,1.695364238
40.7201,-74.0051,151,2017.5,1.960264901
40.7694,-73.9895,151,1618,1.814569536
40.7279,-73.9947,151,1659.5,1.860927152
40.7354,-74.0017,151,1612,1.682119205
40.7605,-73.9645,151,2057,1.668874172
40.7846,-73.9497,151,2173,1.450331126
40.7297,-73.9576,151,1972,1.821192053
40.727,-73.984,151,2008,1.834437086
40.7585,-73.9927,151,1938.5,1.887417219
40.7335,-74.0036,151,1979,1.78807947
40.7311,-73.9819,151,1852.5,1.622516556
40.7876,-73.9749,151,1816.5,1.476821192
40.7211,-73.994,151,1801,1.582781457
40.7472,-73.9932,151,2057.5,1.728476821
40.7572,-73.9718,151,1881,1.695364238
40.7448,-73.989,151,1659.5,1.715231788
40.7669,-73.983,151,1851,1.662251656
40.7194,-73.9896,151,1990,1.662251656
40.7762,-73.9531,151,1693.5,1.801324503
40.7288,-73.9905,151,1820.5,1.900662252
40.7265,-73.9864,151,1802,1.874172185
40.7197,-74.005,151,1753.5,1.728476821
40.7592,-73.9653,151,1673,1.331125828
40.7239,-73.9508,151,1820,1.549668874
40.7209,-73.9888,151,2063.5,1.801324503
40.7556,-73.9872,151,2465,2.006622517
40.7146,-73.9446,151,1746.5,1.496688742
40.7461,-73.9906,151,1973.5,1.682119205
40.7395,-74.008,151,1709.5,1.688741722
40.7326,-74.0004,151,1832,2.046357616
40.7251,-73.9952,151,1872.5,1.629139073
40.7337,-73.987,151,1507,1.933774834
40.7356,-73.9981,151,1871.5,2.01986755
40.746,-73.9886,151,1839,1.708609272
40.7468,-73.99,151,1992.5,1.668874172
40.7353,-74.0018,151,1884.5,1.582781457
40.7456,-73.9983,151,2017.5,1.794701987
40.7543,-73.9688,151,2030.5,1.794701987
40.7216,-73.9838,151,2047.5,1.483443709
40.7597,-73.9958,151,2064.5,1.874172185
40.7948,-73.9716,151,1505.5,1.655629139
40.7159,-73.9619,151,1854,1.437086093
40.7671,-73.9863,151,1796.5,1.768211921
40.7695,-73.9578,151,1974.5,1.642384106
40.7732,-73.982,151,1788.5,1.728476821
40.7711,-73.9596,151,1374,1.589403974
40.7328,-73.99,151,1565,1.682119205
40.7448,-73.9759,151,1747.5,1.701986755
40.724,-73.9926,151,1857.5,1.649006623
40.7272,-73.9934,151,1492,1.741721854
40.7607,-73.9611,151,1915.5,1.476821192
40.7615,-73.9636,151,1984,1.543046358
40.7382,-74.0056,151,1730.5,1.887417219
40.7342,-73.9896,151,1971,1.814569536
40.7341,-74.0027,151,1944.5,1.57615894
40.7453,-73.9911,151,1866.5,1.82781457
40.7466,-73.9975,151,1752,1.642384106
40.7304,-73.9999,151,2029,1.781456954
40.748,-73.989,151,1985,1.582781457
40.7406,-74.0051,150,2052.5,1.766666667
40.7558,-73.9867,150,2087.5,1.9
40.7139,-73.9617,150,1862.5,1.793333333
40.7286,-74.0047,150,1664,1.786666667
40.7401,-73.9823,150,1893,1.666666667
40.7492,-73.9957,150,1630,1.686666667
40.7343,-73.9804,150,1663.5,1.94
40.711,-73.9599,150,1755.5,1.573333333
40.7283,-73.985,150,1804.5,1.526666667
40.7323,-73.9852,150,1876,1.553333333
40.7466,-73.9859,150,1724,1.72
40.7485,-73.976,150,1782,1.413333333
40.7596,-73.9914,150,2065,1.94
40.7648,-73.9844,150,2060.5,1.78
40.7408,-73.9859,150,1730.5,1.653333333
40.7715,-73.9533,150,2000,1.886666667
40.7679,-73.9857,150,2028.5,1.66
40.7542,-73.9846,150,1639,1.686666667
40.7303,-74.0043,150,1652,1.573333333
40.7272,-74.0004,150,2250.3,1.833333333
40.7527,-73.973,150,2010.5,1.72
40.756,-73.9866,150,2178.5,1.506666667
40.7279,-73.9824,150,1917,1.78
40.7394,-74.0074,150,2014.5,1.853333333
40.7569,-73.9826,150,1985.5,1.94
40.7396,-74.0017,150,1605,1.673333333
40.7141,-73.9554,150,1733.5,1.593333333
40.7518,-73.9864,150,1931.5,1.626666667
40.7633,-73.9981,150,1967,1.646666667
40.7878,-73.977,150,1773.5,1.713333333
40.778,-73.9784,150,2108,1.613333333
40.7187,-73.9886,150,2033,1.766666667
40.7308,-74.0043,150,1780.5,1.633333333
40.714,-73.9974,150,2061.5,1.893333333
40.7248,-73.9875,150,2020,1.66
40.7445,-73.9762,150,1512,2.033333333
40.7603,-73.9911,150,2023.1,1.893333333
40.7213,-73.9868,150,2002.5,1.926666667
40.7603,-73.9854,150,1950,1.593333333
40.7304,-74.0044,150,1513,1.713333333
40.738,-73.9963,150,1747,1.453333333
40.7433,-73.9801,150,1646,1.806666667
40.7412,-74.0077,150,2085.5,2.093333333
40.7518,-74.0038,150,1604,1.993333333
40.7947,-73.9719,150,1796.5,1.453333333
40.7624,-73.9718,150,1650,1.693333333
40.7847,-73.9771,150,1651,1.78
40.7657,-73.9873,150,1838.5,1.766666667
40.7366,-73.9973,150,2228.5,1.693333333
40.7618,-73.9603,150,1871,1.993333333
40.7506,-73.9874,150,1771,1.94
40.7441,-73.9888,150,1734,1.706666667
40.7687,-73.9847,150,1951,1.913333333
40.7119,-73.963,150,2036.5,1.64
40.73,-74.0105,150,2103.5,1.746666667
40.7566,-73.9865,150,1576,1.766666667
40.7239,-73.9878,150,1679.5,1.74
40.7491,-73.9957,150,1903,1.633333333
40.7133,-73.9582,150,1654,1.666666667
40.7575,-73.9692,150,1891.5,1.673333333
40.7212,-73.9966,150,1566,1.766666667
40.7615,-73.9606,150,1806,1.693333333
40.7401,-73.9986,150,1933,1.793333333
40.7302,-73.9928,150,1841,1.446666667
40.7228,-73.9833,150,2267.5,1.893333333
40.7596,-73.9916,150,2172,1.773333333
40.7346,-73.9884,150,1644.5,1.94
40.7074,-74.0042,150,2455,1.733333333
40.7239,-73.9821,150,1801,1.913333333
40.7594,-73.9846,150,1968,1.653333333
40.7424,-73.9856,150,1270,1.706666667
40.7546,-73.9737,150,1833.5,1.913333333
40.7236,-73.9964,150,1968,1.706666667
40.7764,-73.9557,150,1791,1.746666667
40.7467,-73.9901,150,1896,1.74
40.7647,-73.9918,150,2221.5,1.813333333
40.7213,-73.9969,150,1830,1.786666667
40.7556,-73.9912,150,1897.5,1.76
40.7277,-73.9932,150,1542,1.746666667
40.7445,-73.976,150,1402,1.8
40.7149,-73.992,150,1715,1.92
40.7302,-73.9927,150,2025,1.66
40.7191,-73.988,150,2128,1.593333333
40.7632,-73.9721,150,1660.5,1.846666667
40.714,-74.0087,150,2110.5,1.66
40.7625,-73.9832,150,1990.5,1.64
40.7623,-73.966,150,1616.5,1.726666667
40.7258,-73.9839,150,2011,1.626666667
40.722,-73.9966,150,1750,1.773333333
40.7248,-73.9957,150,1960,1.773333333
40.7584,-73.9852,150,1730,1.906666667
40.7573,-73.9696,150,1953.5,1.753333333
40.7334,-74.0041,150,1977,1.706666667
40.7103,-73.9635,150,1946.5,1.86
40.7746,-73.9633,150,1402,1.88
40.7366,-74.001,149,1900.5,1.906040268
40.761,-73.9833,149,1830.5,1.637583893
40.752,-74.0039,149,1592.5,1.55033557
40.7188,-74.0049,149,2043.5,1.765100671
40.7414,-73.9866,149,1383,1.44966443
40.7215,-73.9889,149,2061,1.798657718
40.75,-73.9949,149,2240.5,1.731543624
40.7393,-74.0018,149,1733,1.791946309
40.7867,-73.9778,149,1862,1.872483221
40.7462,-74.0016,149,2120,1.919463087
40.7544,-73.9658,149,1928.5,1.67114094
40.736,-73.9938,149,1743.5,1.590604027
40.7658,-73.9909,149,1758.5,1.66442953
40.7426,-73.9968,149,1692.5,1.812080537
40.74,-74.0022,149,1763.5,1.879194631
40.7364,-73.9789,149,1835.5,1.476510067
40.742,-73.9781,149,1915,1.617449664
40.7257,-73.9902,149,1749,1.738255034
40.7568,-73.9976,149,1693.5,2.013422819
40.7526,-73.9858,149,1779.5,1.986577181
40.7581,-73.989,149,2289,1.738255034
40.7359,-73.9894,149,1847.5,1.919463087
40.7185,-73.9882,149,2375,1.832214765
40.7114,-73.9468,149,1626.5,1.751677852
40.7948,-73.972,149,2323,1.476510067
40.744,-73.9888,149,1764.5,1.832214765
40.7294,-73.9841,149,1850.5,1.966442953
40.7196,-73.9904,149,1797,1.845637584
40.7661,-73.9908,149,2139.5,1.771812081
40.7561,-73.9727,149,1983,1.67114094
40.7423,-73.9778,149,1805.5,1.530201342
40.723,-73.9828,149,1846.5,1.758389262
40.776,-73.9561,149,2094,1.825503356
40.7628,-73.9856,149,2220,1.731543624
40.7568,-73.9975,149,1698.5,1.906040268
40.7514,-73.9938,149,2057,1.604026846
40.7193,-73.9888,149,1917,1.865771812
40.7248,-73.9941,149,1718,1.67114094
40.7449,-73.9912,149,1917,1.912751678
40.7592,-73.9923,149,1969,1.590604027
40.7233,-73.9826,149,1821.5,1.604026846
40.7519,-73.9708,149,1888.5,1.677852349
40.7133,-73.9621,149,1819,1.704697987
40.7519,-73.9863,149,1847.5,1.832214765
40.7761,-73.9558,149,1769.5,1.879194631
40.7598,-73.9918,149,1968,1.845637584
40.7395,-73.987,149,1755,1.791946309
40.7458,-73.9884,149,2030.5,1.825503356
40.7595,-73.9651,149,1724,1.731543624
40.6855,-73.9913,149,2253,1.738255034
40.7323,-74.0004,149,1937.5,1.724832215
40.7624,-73.9721,149,1591.5,1.852348993
40.7184,-73.9601,149,1923,1.738255034
40.7303,-73.9803,149,2549.5,1.765100671
40.7618,-73.9794,149,1924.5,1.744966443
40.7216,-73.9893,149,1856.5,1.825503356
40.7465,-74.0015,149,1954,1.697986577
40.7342,-73.9805,149,1901,2.006711409
40.7641,-73.981,149,1890.5,1.44295302
40.7444,-73.9763,149,1564,1.785234899
40.7376,-73.9974,149,2039.5,1.724832215
40.7255,-74.0038,149,1886.5,1.865771812
40.7428,-73.9845,149,1939,1.677852349
40.7787,-73.9513,149,1897,1.55033557
40.7527,-73.9857,149,1840,1.879194631
40.7404,-73.9862,149,1760.5,1.859060403
40.7496,-73.9951,149,1657,1.899328859
40.7507,-73.9911,149,2079.5,1.785234899
40.7382,-74.0083,149,1628.5,1.738255034
40.7199,-74.0085,149,1864,1.852348993
40.7642,-73.9617,149,1468,1.724832215
40.7798,-73.9505,149,1614.5,1.543624161
40.7332,-74.0029,149,2242,1.55033557
